gene_id,DRR316901,DRR316902,DRR316903,DRR316904,DRR316905,DRR316906
gene-ptpra|ptpra,0,0,0,0,0,0
gene-dync1h1|dync1h1,0,0,0,0,0,0
gene-LOC100494176|LOC100494176,0,0,0,0,0,0
gene-hsp90aa1.1|hsp90aa1.1,0,0,0,0,0,0
gene-hsp90aa1.2|hsp90aa1.2,0,0,0,0,0,0
gene-mok|mok,0,0,0,0,0,0
gene-trnak-cuu-84|trnak-cuu,0,0,0,0,0,0
gene-trnai-aau-39|trnai-aau,0,0,0,0,0,0
gene-znf839|znf839,0,0,0,0,0,0
gene-cinp|cinp,0,0,0,0,0,0
gene-tecpr2|tecpr2,0,0,0,0,0,0
gene-ankrd9|ankrd9,0,0,0,0,0,0
gene-rcor1|rcor1,0,0,0,0,0,0
gene-traf3|traf3,0,0,0,0,0,0
gene-amn|amn,0,0,0,0,0,0
gene-cdc42bpb|cdc42bpb,0,0,0,0,0,0
gene-LOC100498371|LOC100498371,0,0,0,0,0,0
gene-LOC116407053|LOC116407053,0,0,0,0,0,0
gene-exoc3l4|exoc3l4,0,0,0,0,0,0
gene-tnfaip2|tnfaip2,0,0,0,0,0,0
gene-LOC105948196|LOC105948196,0,0,0,0,0,0
gene-LOC105948197|LOC105948197,0,0,0,0,0,0
gene-LOC105948156|LOC105948156,0,0,0,0,0,0
gene-ckb|ckb,0,0,0,0,0,0
gene-trmt61a|trmt61a,0,0,0,0,0,0
gene-bag5|bag5,0,0,0,0,0,0
gene-coa8|coa8,0,0,0,0,0,0
gene-klc1|klc1,0,0,0,0,0,0
gene-xrcc3|xrcc3,0,0,0,0,0,0
gene-zfyve21|zfyve21,0,0,0,0,0,0
gene-ppp1r13b|ppp1r13b,0,0,0,0,0,0
gene-tdrd9|tdrd9,0,0,0,0,0,0
gene-rd3l|rd3l,0,0,0,0,0,0
gene-aspg|aspg,0,0,0,0,0,0
gene-mir203|mir203,0,0,0,0,0,0
gene-kif26a|kif26a,0,0,0,0,0,0
gene-LOC116406953|LOC116406953,0,0,0,0,0,0
gene-tmem179|tmem179,0,0,0,0,0,0
gene-inf2|inf2,0,0,0,0,0,0
gene-adssl1|adssl1,0,0,0,0,0,0
gene-siva1|siva1,0,0,0,0,0,0
gene-cep170b|cep170b,0,0,0,0,0,0
gene-ahnak2|ahnak2,0,0,0,0,0,0
gene-clba1|clba1,0,0,0,0,0,0
gene-LOC100496857|LOC100496857,0,0,0,0,0,0
gene-cdca4|cdca4,0,0,0,0,0,0
gene-gpr132|gpr132,0,0,0,0,0,0
gene-jag2|jag2,0,0,0,0,0,0
gene-brf1|brf1,0,0,0,0,0,0
gene-btbd6|btbd6,0,0,0,0,0,0
gene-ppp1r36|ppp1r36,0,0,0,0,0,0
gene-hspa2|hspa2,0,0,0,0,0,0
gene-zbtb1|zbtb1,0,0,0,0,0,0
gene-zbtb25|zbtb25,0,0,0,0,0,0
gene-LOC101730890|LOC101730890,0,0,0,0,0,0
gene-mthfd1|mthfd1,0,0,0,0,0,0
gene-LOC100488825|LOC100488825,0,0,0,0,0,0
gene-esr2|esr2,0,0,0,0,0,0
gene-LOC116406902|LOC116406902,0,0,0,0,0,0
gene-syne2|syne2,0,0,0,0,0,0
gene-sgpp1|sgpp1,0,0,0,0,0,0
gene-wdr89|wdr89,0,0,0,0,0,0
gene-gphb5|gphb5,0,0,0,0,0,0
gene-rhoj|rhoj,0,0,0,0,0,0
gene-kcnh5|kcnh5,0,0,0,0,0,0
gene-LOC105948236|LOC105948236,0,0,0,0,0,0
gene-LOC100493615|LOC100493615,0,0,0,0,0,0
gene-syt16|syt16,0,0,0,0,0,0
gene-snapc1|snapc1,0,0,0,0,0,0
gene-hif1a|hif1a,0,0,0,0,0,0
gene-prkch|prkch,0,0,0,0,0,0
gene-slc38a6|slc38a6,0,0,0,0,0,0
gene-trmt5|trmt5,0,0,0,0,0,0
gene-mnat1|mnat1,0,0,0,0,0,0
gene-six1|six1,0,0,0,0,0,0
gene-six6|six6,0,0,0,0,0,0
gene-c14orf39|c14orf39,0,0,0,0,0,0
gene-dhrs7|dhrs7,0,0,0,0,0,0
gene-pcnx4|pcnx4,0,0,0,0,0,0
gene-lrrc9|lrrc9,0,0,0,0,0,0
gene-LOC116407056|LOC116407056,0,0,0,0,0,0
gene-rtn1|rtn1,0,0,0,0,0,0
gene-LOC101732248|LOC101732248,0,0,0,0,0,0
gene-jkamp|jkamp,0,0,0,0,0,0
gene-l3hypdh|l3hypdh,0,0,0,0,0,0
gene-gpr135|gpr135,0,0,0,0,0,0
gene-daam1|daam1,0,0,0,0,0,0
gene-LOC100486031|LOC100486031,0,0,0,0,0,0
gene-dact1|dact1,0,0,0,0,0,0
gene-kiaa0586|kiaa0586,0,0,0,0,0,0
gene-timm9|timm9,0,0,0,0,0,0
gene-arid4a|arid4a,0,0,0,0,0,0
gene-LOC116406670|LOC116406670,0,0,0,0,0,0
gene-psma3|psma3,0,0,0,0,0,0
gene-actr10|actr10,0,0,0,0,0,0
gene-armh4|armh4,0,0,0,0,0,0
gene-LOC116406568|LOC116406568,0,0,0,0,0,0
gene-LOC108648349|LOC108648349,0,0,0,0,0,0
gene-kcnk7|kcnk7,0,0,0,0,0,0
gene-slc35f4|slc35f4,0,0,0,0,0,0
gene-LOC116406768|LOC116406768,0,0,0,0,0,0
gene-ccdc198|ccdc198,0,0,0,0,0,0
gene-naa30|naa30,0,0,0,0,0,0
gene-LOC100485723|LOC100485723,0,0,0,0,0,0
gene-ap5m1|ap5m1,0,0,0,0,0,0
gene-exoc5|exoc5,0,0,0,0,0,0
gene-otx2|otx2,0,0,0,0,0,0
gene-tmem260|tmem260,0,0,0,0,0,0
gene-peli2|peli2,0,0,0,0,0,0
gene-LOC116407057|LOC116407057,0,0,0,0,0,0
gene-ktn1|ktn1,0,0,0,0,0,0
gene-tbpl2|tbpl2,0,0,0,0,0,0
gene-atg14|atg14,0,0,0,0,0,0
gene-fbxo34|fbxo34,0,0,0,0,0,0
gene-dlgap5|dlgap5,0,0,0,0,0,0
gene-lgals3|lgals3,0,0,0,0,0,0
gene-LOC100496148|LOC100496148,0,0,0,0,0,0
gene-pnn|pnn,0,0,0,0,0,0
gene-trappc6b|trappc6b,0,0,0,0,0,0
gene-jmjd7-pla2g4b|jmjd7-pla2g4b,0,0,0,0,0,0
gene-ehd4|ehd4,0,0,0,0,0,0
gene-sptbn5|sptbn5,0,0,0,0,0,0
gene-pla2g4d|pla2g4d,0,0,0,0,0,0
gene-LOC100498625|LOC100498625,0,0,0,0,0,0
gene-jmjd7|jmjd7,0,0,0,0,0,0
gene-mapkbp1|mapkbp1,0,0,0,0,0,0
gene-mga|mga,0,0,0,0,0,0
gene-tyro3|tyro3,0,0,0,0,0,0
gene-tmem151b|tmem151b,0,0,0,0,0,0
gene-rpap1|rpap1,0,0,0,0,0,0
gene-ltk|ltk,0,0,0,0,0,0
gene-snap23|snap23,0,0,0,0,0,0
gene-acot2|acot2,0,0,0,0,0,0
gene-heatr4|heatr4,0,0,0,0,0,0
gene-haus2|haus2,0,0,0,0,0,0
gene-lrrc57|lrrc57,0,0,0,0,0,0
gene-dnal1|dnal1,0,0,0,0,0,0
gene-mideas|mideas,0,0,0,0,0,0
gene-LOC108648347|LOC108648347,0,0,0,0,0,0
gene-tmem62|tmem62,0,0,0,0,0,0
gene-ptgr2|ptgr2,0,0,0,0,0,0
gene-sil1|sil1,0,0,0,0,0,0
gene-ubr1|ubr1,0,0,0,0,0,0
gene-LOC100489375|LOC100489375,0,0,0,0,0,0
gene-ttbk2|ttbk2,0,0,0,0,0,0
gene-cdan1|cdan1,0,0,0,0,0,0
gene-stard9|stard9,0,0,0,0,0,0
gene-numb|numb,0,0,0,0,0,0
gene-papln|papln,0,0,0,0,0,0
gene-psen1|psen1,0,0,0,0,0,0
gene-rbm25|rbm25,0,0,0,0,0,0
gene-zfyve1|zfyve1,0,0,0,0,0,0
gene-dcaf4|dcaf4,0,0,0,0,0,0
gene-dpf3|dpf3,0,0,0,0,0,0
gene-LOC116406562|LOC116406562,0,0,0,0,0,0
gene-rgs6|rgs6,0,0,0,0,0,0
gene-sipa1l1|sipa1l1,0,0,0,0,0,0
gene-map3k9|map3k9,0,0,0,0,0,0
gene-ttc9|ttc9,0,0,0,0,0,0
gene-med6|med6,0,0,0,0,0,0
gene-synj2bp|synj2bp,0,0,0,0,0,0
gene-desi2l|desi2l,0,0,0,0,0,0
gene-cox16|cox16,0,0,0,0,0,0
gene-slc8a3|slc8a3,0,0,0,0,0,0
gene-smoc1|smoc1,0,0,0,0,0,0
gene-srsf5|srsf5,0,0,0,0,0,0
gene-gpx2|gpx2,0,0,0,0,0,0
gene-churc1|churc1,0,0,0,0,0,0
gene-sptb|sptb,0,0,0,0,0,0
gene-eif2ak4|eif2ak4,0,0,0,0,0,0
gene-fntb|fntb,0,0,0,0,0,0
gene-slc10a1|slc10a1,0,0,0,0,0,0
gene-rab15|rab15,0,0,0,0,0,0
gene-chst9l.1|chst9l.1,0,0,0,0,0,0
gene-LOC116406931|LOC116406931,0,0,0,0,0,0
gene-chst9l.4|chst9l.4,0,0,0,0,0,0
gene-itpka|itpka,0,0,0,0,0,0
gene-znf106|znf106,0,0,0,0,0,0
gene-eapp|eapp,0,0,0,0,0,0
gene-insm2|insm2,0,0,0,0,0,0
gene-ralgapa1|ralgapa1,0,0,0,0,0,0
gene-brms1l|brms1l,0,0,0,0,0,0
gene-LOC116406929|LOC116406929,0,0,0,0,0,0
gene-nkx2-1|nkx2-1,0,0,0,0,0,0
gene-nkx2-8|nkx2-8,0,0,0,0,0,0
gene-pax9|pax9,0,0,0,0,0,0
gene-slc25a21|slc25a21,0,0,0,0,0,0
gene-mipol1|mipol1,0,0,0,0,0,0
gene-foxa1|foxa1,0,0,0,0,0,0
gene-LOC116407081|LOC116407081,0,0,0,0,0,0
gene-ttc6|ttc6,0,0,0,0,0,0
gene-sstr1|sstr1,0,0,0,0,0,0
gene-clec14a|clec14a,0,0,0,0,0,0
gene-capn3|capn3,0,0,0,0,0,0
gene-snx6|snx6,0,0,0,0,0,0
gene-cfl2|cfl2,0,0,0,0,0,0
gene-baz1a|baz1a,0,0,0,0,0,0
gene-srp54|srp54,0,0,0,0,0,0
gene-fam177a1|fam177a1,0,0,0,0,0,0
gene-ppp2r3c|ppp2r3c,0,0,0,0,0,0
gene-prorp|prorp,0,0,0,0,0,0
gene-psma6|psma6,0,0,0,0,0,0
gene-nfkbia|nfkbia,0,0,0,0,0,0
gene-LOC100485167|LOC100485167,0,0,0,0,0,0
gene-srsf5a|srsf5a,0,0,0,0,0,0
gene-dcaf5|dcaf5,0,0,0,0,0,0
gene-exd2|exd2,0,0,0,0,0,0
gene-galnt16|galnt16,0,0,0,0,0,0
gene-erh|erh,0,0,0,0,0,0
gene-slc39a9|slc39a9,0,0,0,0,0,0
gene-plekhd1|plekhd1,0,0,0,0,0,0
gene-ccdc177|ccdc177,0,0,0,0,0,0
gene-susd6|susd6,0,0,0,0,0,0
gene-gpr176|gpr176,0,0,0,0,0,0
gene-chrm5|chrm5,0,0,0,0,0,0
gene-aven|aven,0,0,0,0,0,0
gene-ryr3|ryr3,0,0,0,0,0,0
gene-fmn1|fmn1,0,0,0,0,0,0
gene-grem1|grem1,0,0,0,0,0,0
gene-scg5|scg5,0,0,0,0,0,0
gene-arhgap11a.1|arhgap11a.1,0,0,0,0,0,0
gene-rasgrp1|rasgrp1,0,0,0,0,0,0
gene-LOC116406601|LOC116406601,0,0,0,0,0,0
gene-fam98b|fam98b,0,0,0,0,0,0
gene-LOC100498462|LOC100498462,0,0,0,0,0,0
gene-c15orf41|c15orf41,0,0,0,0,0,0
gene-dph6|dph6,0,0,0,0,0,0
gene-znf770|znf770,0,0,0,0,0,0
gene-aqr|aqr,0,0,0,0,0,0
gene-LOC100496892|LOC100496892,0,0,0,0,0,0
gene-gjd2|gjd2,0,0,0,0,2,0
gene-stxbp6|stxbp6,0,0,0,0,0,0
gene-LOC116406722|LOC116406722,0,0,0,0,0,0
gene-LOC116406878|LOC116406878,0,0,0,0,0,0
gene-LOC116406570|LOC116406570,0,0,0,0,0,0
gene-foxg1|foxg1,0,0,0,0,0,0
gene-prkd1|prkd1,0,0,0,0,0,0
gene-g2e3|g2e3,0,0,0,0,0,0
gene-scfd1|scfd1,0,0,0,0,0,0
gene-LOC100497987|LOC100497987,0,0,0,0,0,0
gene-coch|coch,0,0,0,0,0,0
gene-strn3|strn3,0,0,0,0,0,0
gene-ap4s1|ap4s1,0,0,0,0,0,0
gene-heatr5a|heatr5a,0,0,0,0,0,0
gene-dtd2|dtd2,0,0,0,0,0,0
gene-nubpl|nubpl,0,0,0,0,0,0
gene-arhgap5|arhgap5,0,0,0,0,0,0
gene-akap6|akap6,0,0,0,0,0,0
gene-npas3|npas3,0,0,0,0,0,0
gene-egln3|egln3,0,0,0,0,0,0
gene-sptssa|sptssa,0,0,0,0,0,0
gene-ganc|ganc,0,0,0,0,0,0
gene-tmem87a|tmem87a,0,0,0,0,0,0
gene-vps39|vps39,0,0,0,0,0,0
gene-LOC116407391|LOC116407391,0,0,0,0,0,0
gene-pla2g4f|pla2g4f,0,0,0,0,0,0
gene-gemin2|gemin2,0,0,0,0,0,0
gene-sec23a|sec23a,0,0,0,0,0,0
gene-LOC100495677|LOC100495677,0,0,0,0,0,0
gene-plekhg3|plekhg3,0,0,0,0,0,0
gene-xgb|xgb,0,0,0,0,0,0
gene-srp14|srp14,0,0,0,0,0,0
gene-bmf|bmf,0,0,0,0,0,0
gene-bub1b|bub1b,0,0,0,0,0,0
gene-pak6|pak6,0,0,0,0,0,0
gene-ankrd63|ankrd63,0,0,0,0,0,0
gene-plcb2|plcb2,0,0,0,0,0,0
gene-inafm2|inafm2,0,0,0,0,0,0
gene-ccdc9b|ccdc9b,0,0,0,0,0,0
gene-LOC100496644|LOC100496644,0,0,0,0,0,0
gene-disp2|disp2,0,0,0,0,0,0
gene-knstrn|knstrn,0,0,0,0,0,0
gene-ivd|ivd,0,0,0,0,0,0
gene-bahd1|bahd1,0,0,0,0,0,0
gene-LOC116406588|LOC116406588,0,0,0,0,0,0
gene-chst14|chst14,0,0,0,0,0,0
gene-LOC100497124|LOC100497124,0,0,0,0,0,0
gene-ccdc32|ccdc32,0,0,0,0,0,0
gene-LOC100216173|LOC100216173,0,0,0,0,0,0
gene-rpusd2|rpusd2,0,0,0,0,0,0
gene-trnas-gcu-86|trnas-gcu,0,0,0,0,0,0
gene-knl1|knl1,0,0,0,0,0,0
gene-rad51|rad51,0,0,0,0,0,0
gene-LOC116406723|LOC116406723,0,0,0,0,0,0
gene-cyp1c1|cyp1c1,0,0,0,0,0,0
gene-rmdn3|rmdn3,0,0,0,0,0,0
gene-gchfr|gchfr,0,0,0,0,0,0
gene-dnajc17|dnajc17,0,0,0,0,0,0
gene-zfyve19|zfyve19,0,0,0,0,0,0
gene-ppp1r14d|ppp1r14d,0,0,0,0,0,0
gene-spint1|spint1,0,0,0,0,0,0
gene-rhov|rhov,0,0,0,0,0,0
gene-vps18|vps18,0,0,0,0,0,0
gene-LOC116406600|LOC116406600,0,0,0,0,0,0
gene-LOC116406724|LOC116406724,0,0,0,0,0,0
gene-dll4|dll4,0,0,0,0,0,0
gene-chac1|chac1,0,0,0,0,0,0
gene-ino80|ino80,0,0,0,0,0,0
gene-exd1|exd1,0,0,0,0,0,0
gene-LOC100489639|LOC100489639,0,0,0,0,0,0
gene-chp1|chp1,0,0,0,0,0,0
gene-LOC105948167|LOC105948167,0,0,0,0,0,0
gene-oip5|oip5,0,0,0,0,0,0
gene-nusap1|nusap1,0,0,0,0,0,0
gene-ndufaf1|ndufaf1,0,0,0,0,0,0
gene-rtf1|rtf1,0,0,0,0,0,0
gene-pacs2|pacs2,0,0,0,0,0,0
gene-LOC100127856|LOC100127856,0,0,0,0,0,0
gene-crip2|crip2,0,0,0,0,0,0
gene-crip1|crip1,0,0,0,0,0,0
gene-smco1|smco1,0,0,0,0,0,0
gene-tedc1|tedc1,0,0,0,0,0,0
gene-LOC101733494|LOC101733494,0,0,0,0,0,0
gene-tmem121|tmem121,0,0,0,0,0,0
gene-LOC105946367|LOC105946367,0,0,0,0,0,0
gene-LOC100485630|LOC100485630,0,0,0,0,0,0
gene-LOC100127850|LOC100127850,0,0,0,0,0,0
gene-zfp36l1|zfp36l1,0,0,0,0,0,0
gene-LOC116406754|LOC116406754,0,0,0,0,0,0
gene-LOC116406882|LOC116406882,0,0,0,0,0,0
gene-LOC116407387|LOC116407387,0,0,0,0,0,0
gene-tmem229b|tmem229b,0,0,0,0,0,0
gene-LOC100485777|LOC100485777,0,0,0,0,0,0
gene-LOC116407377|LOC116407377,0,0,0,0,0,0
gene-LOC108648313|LOC108648313,0,0,0,0,0,0
gene-LOC116407349|LOC116407349,0,0,0,0,0,0
gene-LOC116407347|LOC116407347,0,1,0,0,0,0
gene-LOC116407337|LOC116407337,0,0,0,1,1,1
gene-LOC116407333|LOC116407333,0,0,0,0,0,0
gene-LOC101731765|LOC101731765,0,0,0,0,0,0
gene-LOC116407331|LOC116407331,0,1,1,1,1,1
gene-LOC116407329|LOC116407329,0,1,0,0,0,0
gene-LOC116407346|LOC116407346,0,0,0,0,0,0
gene-LOC116407386|LOC116407386,0,0,0,0,0,0
gene-LOC116407384|LOC116407384,0,0,0,0,0,0
gene-LOC116407328|LOC116407328,0,1,0,0,1,0
gene-LOC116407313|LOC116407313,0,1,0,0,1,1
gene-LOC116407339|LOC116407339,0,1,0,0,1,1
gene-LOC116407380|LOC116407380,0,0,0,0,1,1
gene-LOC116407340|LOC116407340,0,1,0,0,1,1
gene-LOC116407367|LOC116407367,0,1,0,0,0,0
gene-LOC116406770|LOC116406770,0,0,0,0,0,0
gene-LOC116406771|LOC116406771,0,0,0,0,0,0
gene-LOC116407375|LOC116407375,0,0,0,0,0,0
gene-LOC116407323|LOC116407323,0,1,0,0,1,1
gene-LOC116406757|LOC116406757,0,0,0,0,0,0
gene-LOC116407426|LOC116407426,0,1,0,0,1,1
gene-LOC108648373|LOC108648373,0,0,0,0,0,0
gene-LOC116406494|LOC116406494,0,0,0,0,0,0
gene-LOC116407376|LOC116407376,0,0,0,0,0,0
gene-LOC116407379|LOC116407379,0,0,0,0,0,0
gene-LOC116407322|LOC116407322,0,1,0,0,1,1
gene-LOC116407430|LOC116407430,0,1,0,1,1,1
gene-LOC116407431|LOC116407431,0,0,0,0,1,1
gene-LOC116407432|LOC116407432,0,1,0,0,1,1
gene-LOC116407318|LOC116407318,0,1,0,0,1,0
gene-LOC116406954|LOC116406954,0,0,0,0,0,0
gene-LOC116407378|LOC116407378,0,0,0,0,0,0
gene-LOC116407373|LOC116407373,0,0,0,0,0,0
gene-LOC116407097|LOC116407097,0,1,0,1,1,1
gene-LOC116407263|LOC116407263,0,1,0,1,0,0
gene-LOC116407098|LOC116407098,0,1,1,0,0,0
gene-LOC116407099|LOC116407099,0,1,0,0,0,0
gene-LOC116407102|LOC116407102,0,1,1,0,1,0
gene-LOC116407244|LOC116407244,0,0,0,0,0,0
gene-LOC116407368|LOC116407368,0,0,0,0,0,0
gene-LOC116407274|LOC116407274,0,0,0,0,0,0
gene-LOC116407315|LOC116407315,0,1,0,0,1,1
gene-LOC101732984|LOC101732984,0,0,0,0,0,0
gene-LOC116407109|LOC116407109,0,1,0,0,0,1
gene-LOC116407110|LOC116407110,0,1,1,0,1,0
gene-LOC116407113|LOC116407113,0,1,0,1,1,1
gene-LOC116407114|LOC116407114,0,0,1,0,0,1
gene-LOC116407116|LOC116407116,0,1,1,0,1,0
gene-LOC116407117|LOC116407117,0,1,1,1,1,1
gene-LOC116407118|LOC116407118,0,1,1,1,1,0
gene-LOC116407120|LOC116407120,0,1,0,1,1,1
gene-LOC116407121|LOC116407121,0,1,0,0,1,0
gene-LOC116407122|LOC116407122,0,1,0,1,1,1
gene-LOC116407124|LOC116407124,0,1,0,0,0,0
gene-LOC116407125|LOC116407125,0,1,0,1,1,0
gene-LOC116407128|LOC116407128,0,1,1,0,1,1
gene-LOC116407129|LOC116407129,0,1,1,0,1,1
gene-LOC116407130|LOC116407130,0,1,0,0,1,1
gene-LOC116407136|LOC116407136,0,0,1,0,1,0
gene-LOC116407137|LOC116407137,0,1,0,0,1,0
gene-LOC116407139|LOC116407139,0,1,0,1,1,0
gene-LOC116407140|LOC116407140,0,1,1,0,0,0
gene-LOC116407141|LOC116407141,0,1,0,0,1,1
gene-LOC116407075|LOC116407075,0,0,0,0,0,0
gene-LOC116407142|LOC116407142,0,1,0,1,1,0
gene-LOC116407143|LOC116407143,0,1,0,0,1,0
gene-LOC116407144|LOC116407144,0,1,0,0,1,0
gene-LOC116407262|LOC116407262,0,1,0,1,1,0
gene-LOC116407145|LOC116407145,0,1,0,1,1,0
gene-LOC116407281|LOC116407281,0,0,0,0,1,1
gene-LOC116407148|LOC116407148,0,1,1,0,1,1
gene-LOC116407150|LOC116407150,0,1,1,0,1,1
gene-LOC116407155|LOC116407155,0,1,0,0,1,1
gene-LOC116407160|LOC116407160,0,1,0,0,1,0
gene-LOC116407162|LOC116407162,0,1,0,0,1,0
gene-LOC116407164|LOC116407164,0,1,1,1,1,1
gene-LOC116407165|LOC116407165,0,1,1,1,1,0
gene-LOC116407166|LOC116407166,0,1,0,1,1,0
gene-LOC116407171|LOC116407171,0,1,1,0,1,0
gene-LOC116407174|LOC116407174,0,0,0,0,1,0
gene-LOC116407178|LOC116407178,0,0,1,0,1,1
gene-LOC116407179|LOC116407179,0,1,0,1,1,1
gene-LOC116407182|LOC116407182,0,1,1,1,0,1
gene-LOC116407183|LOC116407183,0,1,0,0,1,1
gene-LOC116407330|LOC116407330,0,0,0,0,0,0
gene-LOC116407266|LOC116407266,0,1,1,0,0,1
gene-LOC116407298|LOC116407298,0,0,0,0,0,0
gene-LOC116407280|LOC116407280,0,0,0,0,0,0
gene-LOC116407300|LOC116407300,0,0,0,0,0,0
gene-LOC116407289|LOC116407289,0,0,0,0,0,0
gene-LOC116407350|LOC116407350,0,0,0,0,0,0
gene-LOC116407264|LOC116407264,0,0,0,0,0,0
gene-LOC116407288|LOC116407288,0,1,1,1,1,1
gene-LOC116407187|LOC116407187,0,0,0,0,1,0
gene-LOC116407250|LOC116407250,0,1,0,1,0,0
gene-LOC116407188|LOC116407188,0,1,0,1,0,1
gene-LOC116407189|LOC116407189,0,1,0,0,1,1
gene-LOC116407190|LOC116407190,0,1,0,1,1,1
gene-LOC116407079|LOC116407079,0,0,0,0,0,0
gene-LOC116407196|LOC116407196,0,1,0,0,1,1
gene-LOC116407197|LOC116407197,0,1,0,1,1,1
gene-LOC116407201|LOC116407201,0,1,1,1,1,0
gene-LOC116407251|LOC116407251,0,1,0,0,0,0
gene-LOC116407206|LOC116407206,0,1,1,1,0,0
gene-LOC116406752|LOC116406752,0,0,0,0,0,0
gene-LOC116407207|LOC116407207,0,1,0,0,1,1
gene-LOC116407208|LOC116407208,0,1,1,1,0,0
gene-LOC116407209|LOC116407209,0,1,1,0,0,1
gene-LOC116407210|LOC116407210,0,1,0,1,1,1
gene-LOC116407212|LOC116407212,0,1,0,0,1,1
gene-LOC116407215|LOC116407215,0,1,1,1,1,0
gene-LOC116407217|LOC116407217,0,0,1,1,1,0
gene-LOC116407278|LOC116407278,0,0,0,1,0,0
gene-LOC116407257|LOC116407257,0,0,0,0,0,0
gene-LOC116407265|LOC116407265,0,0,1,0,1,0
gene-LOC116407359|LOC116407359,0,0,0,0,0,0
gene-LOC116407286|LOC116407286,0,0,0,0,0,0
gene-LOC116407306|LOC116407306,0,0,0,0,0,0
gene-LOC116407309|LOC116407309,0,0,0,0,0,0
gene-LOC116407345|LOC116407345,0,0,0,0,0,0
gene-LOC116407365|LOC116407365,0,0,0,0,0,0
gene-LOC116407366|LOC116407366,0,0,0,0,0,0
gene-LOC116407370|LOC116407370,0,0,0,0,0,0
gene-LOC116407358|LOC116407358,0,0,0,0,0,0
gene-LOC116407307|LOC116407307,0,0,0,0,0,0
gene-LOC116407295|LOC116407295,0,0,0,0,0,0
gene-LOC116407372|LOC116407372,0,0,0,0,0,0
gene-LOC116407344|LOC116407344,0,0,0,0,0,0
gene-LOC116407311|LOC116407311,0,0,0,0,0,0
gene-LOC116407294|LOC116407294,0,0,0,0,0,0
gene-LOC116407321|LOC116407321,0,0,0,0,0,0
gene-LOC116407291|LOC116407291,0,0,0,0,1,0
gene-LOC116407305|LOC116407305,0,0,0,0,0,0
gene-LOC116407219|LOC116407219,0,1,0,0,1,1
gene-LOC116407220|LOC116407220,0,1,0,1,0,1
gene-LOC116407246|LOC116407246,0,0,0,0,0,0
gene-LOC116407319|LOC116407319,0,0,0,1,0,0
gene-LOC116407223|LOC116407223,0,1,0,0,1,1
gene-LOC116407224|LOC116407224,0,1,0,0,0,1
gene-LOC116407229|LOC116407229,0,1,1,1,1,1
gene-LOC116407230|LOC116407230,0,1,0,1,1,0
gene-LOC116407270|LOC116407270,0,0,0,0,0,0
gene-LOC116407245|LOC116407245,0,1,0,0,1,0
gene-LOC116407283|LOC116407283,0,0,0,0,0,0
gene-LOC116407301|LOC116407301,0,0,0,0,0,0
gene-LOC116407299|LOC116407299,0,0,1,0,0,0
gene-LOC116407297|LOC116407297,0,0,0,0,0,0
gene-LOC116407296|LOC116407296,0,0,0,0,0,0
gene-LOC116407292|LOC116407292,0,0,1,0,0,0
gene-LOC116407303|LOC116407303,0,0,0,0,0,0
gene-LOC116407362|LOC116407362,0,0,0,0,0,0
gene-LOC116407290|LOC116407290,0,0,0,0,0,0
gene-LOC116407277|LOC116407277,0,0,0,0,0,0
gene-LOC116407267|LOC116407267,0,1,0,0,1,0
gene-LOC116407237|LOC116407237,0,1,0,1,1,0
gene-LOC116407239|LOC116407239,0,1,1,1,1,0
gene-LOC116407240|LOC116407240,0,0,1,0,1,1
gene-LOC116407242|LOC116407242,0,1,0,0,0,1
gene-cyp2c8.1|cyp2c8.1,0,0,0,0,0,0
gene-cyp2c8.2|cyp2c8.2,0,0,0,0,0,0
gene-znf883l|znf883l,0,0,0,0,0,0
gene-katnbl1|katnbl1,0,0,0,0,0,0
gene-emc7|emc7,0,0,0,0,0,0
gene-fgl1l|fgl1l,0,0,0,0,0,0
gene-LOC116406892|LOC116406892,0,0,0,0,0,0
gene-LOC116406726|LOC116406726,0,0,0,0,0,0
gene-thbs1|thbs1,0,0,0,0,0,0
gene-fsip1|fsip1,0,0,0,0,0,0
gene-LOC100491668|LOC100491668,0,0,0,0,0,0
gene-eif2s1|eif2s1,0,0,0,0,0,0
gene-atp6v1d|atp6v1d,0,0,0,0,0,0
gene-mpp5|mpp5,0,0,0,0,0,0
gene-LOC108648342|LOC108648342,0,0,0,0,0,0
gene-fut8|fut8,0,0,0,0,0,0
gene-max|max,0,0,0,0,0,0
gene-LOC100492008|LOC100492008,0,0,0,0,0,0
gene-zfyve26|zfyve26,0,0,0,0,0,0
gene-LOC116406793|LOC116406793,0,0,0,0,0,0
gene-LOC116406794|LOC116406794,0,0,0,0,0,0
gene-LOC105948101|LOC105948101,0,0,0,0,0,0
gene-LOC101732719|LOC101732719,0,0,0,0,0,0
gene-LOC101732942|LOC101732942,0,0,0,0,0,0
gene-LOC105948102|LOC105948102,0,0,0,0,0,0
gene-LOC116406795|LOC116406795,0,0,0,0,0,0
gene-LOC100486896|LOC100486896,0,0,0,0,0,0
gene-LOC116406796|LOC116406796,0,0,0,0,0,0
gene-LOC116406797|LOC116406797,0,0,0,0,0,0
gene-LOC116406798|LOC116406798,0,0,0,0,0,0
gene-LOC101733957|LOC101733957,0,0,0,0,0,0
gene-LOC100487510|LOC100487510,0,0,0,0,0,0
